11003,Grabben Gullen,476,1022,,5169,7,63,,NSW,1581,7,62,1022,1022,0%
11004,Grafton,10193,908,,1218,2,15,,NSW,379,2,15,754,1010,3%
11005,Grahamstown,223,1018,,5035,7,62,,NSW,1546,7,61,1018,1018,0%
11006,Graman,195,1009,,4628,6,57,,NSW,1421,6,56,1009,1009,0%
11008,Granville (NSW),13980,919,,1461,2,18,,NSW,456,2,18,825,992,0%
11009,Grasmere,1711,1011,,4702,6,58,,NSW,1447,6,57,795,1141,0%
11010,Grattai,378,997,,4077,5,50,,NSW,1257,5,50,997,997,0%
11011,Gravesend,323,961,,2705,4,33,,NSW,845,4,33,961,961,0%
11012,Grawlin,285,1068,,6866,9,84,,NSW,2060,9,81,1068,1068,0%
11013,Grays Point,2801,1143,,8117,10,99,,NSW,2490,10,98,1120,1166,0%
11014,Great Mackerel Beach,299,1084,,7298,9,89,,NSW,2195,9,86,1084,1084,0%
11015,Green Pigeon,314,919,,1475,2,18,,NSW,459,2,18,919,919,0%
11016,Green Point (Gosford - NSW),6574,1018,,5012,7,61,,NSW,1538,6,60,771,1147,0%
11017,Green Point (Great Lakes - NSW),588,958,,2567,4,32,,NSW,804,4,32,958,958,0%
11018,Green Valley (NSW),12361,960,,2642,4,33,,NSW,820,4,32,868,1053,0%
11019,Greenacre,23227,919,,1474,2,18,,NSW,458,2,18,790,994,0%
11020,Greendale (Liverpool - NSW),354,986,,3655,5,45,,NSW,1128,5,44,986,986,0%
11021,Greenethorpe,320,951,,2375,3,29,,NSW,752,3,30,951,951,0%
11022,Greenfield Park,4753,953,,2449,3,30,,NSW,775,4,31,892,1000,0%
11023,Greenhill (NSW),683,844,,446,1,6,,NSW,109,1,5,844,844,19%
11024,Greenleigh,718,1164,,8213,10,100,,NSW,2542,10,100,1140,1185,0%
11025,Greenridge,378,982,,3457,5,42,,NSW,1066,5,42,982,982,0%
11026,Greenwell Point,1194,926,,1632,2,20,,NSW,519,3,21,906,943,0%
11027,Greenwich,5175,1139,,8087,10,99,,NSW,2477,10,97,1050,1174,0%
11029,Greigs Flat,323,1012,,4754,6,58,,NSW,1463,6,58,1002,1022,0%
11030,Grenfell,2577,916,,1399,2,17,,NSW,433,2,17,811,1043,0%
11031,Gresford,305,992,,3885,5,48,,NSW,1196,5,47,992,992,0%
11032,Greta (NSW),2479,941,,2056,3,25,,NSW,650,3,26,913,999,0%
11033,Greystanes,21689,1016,,4898,6,60,,NSW,1510,6,59,892,1097,0%
11034,Griffith (NSW),16987,930,,1738,3,22,,NSW,549,3,22,553,1054,0%
11035,Grong Grong,392,998,,4157,6,51,,NSW,1277,5,50,998,998,0%
11036,Grose Vale,1141,1103,,7677,10,94,,NSW,2310,10,91,1091,1118,0%
11037,Grose Wold,629,1097,,7569,10,92,,NSW,2276,9,89,1095,1098,0%
11038,Guildford (NSW),19855,891,,914,2,12,,NSW,276,2,11,791,1002,0%
11039,Guildford West,4412,936,,1937,3,24,,NSW,614,3,24,886,993,0%
11040,Gulargambone,579,847,,460,1,6,,NSW,114,1,5,749,1019,0%
11041,Gulgong,2379,915,,1375,2,17,,NSW,427,2,17,857,1004,0%
11042,Gulmarrad,1649,986,,3643,5,45,,NSW,1122,5,44,973,1002,0%
11043,Gum Flat,315,999,,4185,6,51,,NSW,1286,6,51,999,999,0%
11044,Gumly Gumly,289,947,,2227,3,27,,NSW,708,3,28,947,947,0%
11045,Gumma,405,963,,2751,4,34,,NSW,866,4,34,963,963,0%
11046,Gundagai,1470,924,,1575,2,20,,NSW,500,2,20,882,970,0%
11047,Gundaroo,1040,1123,,7950,10,97,,NSW,2415,10,95,1113,1153,0%
11048,Gundary,316,1021,,5151,7,63,,NSW,1579,7,62,1021,1021,0%
11049,Gundy,186,1009,,4618,6,56,,NSW,1417,6,56,1009,1009,0%
11050,Gunnedah,9351,926,,1627,2,20,,NSW,516,3,21,775,1057,0%
11051,Gunning,479,990,,3823,5,47,,NSW,1176,5,46,978,1009,0%
11052,Gurranang,261,857,,531,1,7,,NSW,135,1,6,857,857,0%
11053,Guyra,1921,928,,1704,3,21,,NSW,539,3,22,893,1052,0%
11054,Gwabegar,346,809,,283,1,4,,NSW,57,1,3,809,809,0%
11055,Gwandalan,3026,941,,2058,3,25,,NSW,651,3,26,885,1004,0%
11056,Gwynneville,2832,965,,2817,4,35,,NSW,888,4,35,852,1025,0%
11057,Gymea,7174,1060,,6615,9,81,,NSW,1974,8,77,1003,1144,0%
11058,Gymea Bay,6857,1131,,8030,10,98,,NSW,2448,10,96,1092,1193,0%
11059,Haberfield,6651,1073,,7030,9,86,,NSW,2110,9,83,1008,1124,0%
11060,Halekulani,2427,907,,1211,2,15,,NSW,374,2,15,874,960,0%
11061,Halfway Creek,265,880,,763,1,10,,NSW,218,1,9,880,880,0%
11062,Hallidays Point,363,1061,,6639,9,81,,NSW,1983,8,78,1061,1061,0%
11063,Hallsville,529,1024,,5287,7,65,,NSW,1612,7,63,1024,1024,0%
11064,Hamilton (NSW),4072,1001,,4288,6,52,,NSW,1308,6,52,833,1027,0%
11065,Hamilton East,904,1083,,7263,9,89,,NSW,2183,9,86,1073,1088,0%
11066,Hamilton North,885,990,,3787,5,46,,NSW,1167,5,46,970,1004,0%
11067,Hamilton South,4039,927,,1656,3,21,,NSW,523,3,21,509,1117,0%
11068,Hamilton Valley,389,1036,,5765,7,70,,NSW,1740,7,68,1022,1071,0%
11069,Hamlyn Terrace,5229,1014,,4828,6,59,,NSW,1491,6,59,923,1060,0%
11070,Hammondville,3260,1006,,4474,6,55,,NSW,1368,6,54,900,1086,0%
11071,Hannam Vale,423,977,,3243,4,40,,NSW,1008,4,40,977,977,0%
11072,Hanwood,1488,992,,3877,5,47,,NSW,1195,5,47,956,1017,0%
11073,Harden,1875,898,,1042,2,13,,NSW,314,2,13,815,1022,0%
11074,Hargraves,341,898,,1026,2,13,,NSW,308,2,13,898,898,0%
11075,Harolds Cross,417,1051,,6319,8,77,,NSW,1889,8,74,1051,1051,0%
11076,Harrington,2258,885,,824,1,10,,NSW,238,1,10,815,978,0%
11077,Harrington Park,7620,1114,,7827,10,95,,NSW,2366,10,93,1067,1206,0%
11078,Harris Park,5082,941,,2045,3,25,,NSW,647,3,26,913,982,0%
11079,Hartley (NSW),297,1018,,5036,7,62,,NSW,1547,7,61,1018,1018,0%
11080,Harwood,355,925,,1608,2,20,,NSW,509,2,20,925,925,0%
11081,Hassall Grove,4397,980,,3373,5,41,,NSW,1044,5,41,948,1008,0%
11083,Hastings Point,582,885,,823,1,10,,NSW,237,1,10,885,885,0%
11084,Hat Head,328,929,,1737,3,22,,NSW,548,3,22,929,929,0%
11085,Hawkesbury Heights,451,1065,,6762,9,82,,NSW,2025,8,79,1065,1065,0%
11086,Hawks Nest,1117,921,,1524,2,19,,NSW,479,2,19,917,926,0%
11087,Hay (NSW),2428,899,,1050,2,13,,NSW,318,2,13,841,995,0%
11088,Hay South,390,981,,3438,5,42,,NSW,1061,5,42,906,1047,0%
11089,Haymarket,5391,964,,2788,4,34,,NSW,875,4,35,938,994,1%
11090,Haywards Bay,691,1122,,7934,10,97,,NSW,2411,10,95,1122,1122,0%
11091,Hazelbrook,4532,1025,,5333,7,65,,NSW,1624,7,64,987,1054,0%
11092,Heathcote (NSW),5984,1066,,6799,9,83,,NSW,2037,8,80,962,1132,0%
11093,Heatherbrae,491,844,,441,1,6,,NSW,108,1,5,844,844,0%
11094,Hebersham,5449,846,,457,1,6,,NSW,113,1,5,730,965,0%
11095,Heckenberg,2982,802,,257,1,4,,NSW,49,1,2,701,833,0%
11096,Heddon Greta,1708,1013,,4791,6,59,,NSW,1476,6,58,956,1064,0%
11097,Helensburgh,5991,1072,,6998,9,85,,NSW,2099,9,82,937,1171,0%
11098,Henley,457,1153,,8175,10,100,,NSW,2519,10,99,1117,1161,0%
11099,Henty (NSW),1135,909,,1243,2,16,,NSW,387,2,16,878,1006,0%
11100,Hermidale,301,1026,,5370,7,66,,NSW,1629,7,64,1026,1026,0%
11101,Hermitage Flat,346,807,,279,1,4,,NSW,56,1,3,807,807,0%
11102,Hernani,245,974,,3158,4,39,,NSW,989,4,39,974,974,0%
11103,Herons Creek,312,971,,3048,4,37,,NSW,956,4,38,971,971,0%
11104,Hexham (NSW),178,824,,345,1,5,,NSW,77,1,4,824,824,0%
11105,Hickeys Creek,264,878,,739,1,9,,NSW,207,1,9,878,878,0%
11106,High Range,474,1084,,7292,9,89,,NSW,2193,9,86,1084,1084,0%
11107,Highfields (NSW),1044,1065,,6758,9,82,,NSW,2024,8,79,1058,1073,0%
11108,Hill End (NSW),486,997,,4081,5,50,,NSW,1258,5,50,997,997,0%
11109,Hill Top (Wingecarribee - NSW),2492,977,,3253,4,40,,NSW,1010,4,40,938,1017,0%
11110,Hillgrove (Armidale Dumaresq - NSW),290,1001,,4275,6,52,,NSW,1305,6,51,1001,1001,0%
11111,Hillsborough (Lake Macquarie - NSW),670,1011,,4688,6,57,,NSW,1439,6,57,996,1026,0%
11112,Hillsdale,4970,942,,2078,3,26,,NSW,659,3,26,886,1041,0%
11113,Hillston,1428,947,,2226,3,27,,NSW,707,3,28,899,1022,0%
11114,Hillville,280,964,,2786,4,34,,NSW,874,4,35,964,964,0%
11115,Hillvue,6267,1019,,5065,7,62,,NSW,1559,7,61,880,1091,0%
11116,Hinchinbrook (NSW),10615,994,,3978,5,49,,NSW,1228,5,48,950,1065,0%
11117,Hinton,312,1001,,4272,6,52,,NSW,1304,6,51,1001,1001,0%
11118,Hobartville (NSW),2847,974,,3155,4,39,,NSW,987,4,39,965,983,0%
11119,Hogarth Range,280,892,,939,2,12,,NSW,282,2,11,892,892,0%
11120,Holbrook,1685,934,,1867,3,23,,NSW,596,3,24,874,1072,0%
11121,Holgate,990,1128,,8008,10,98,,NSW,2437,10,96,1113,1141,0%
11122,Holmesville,1417,947,,2244,3,28,,NSW,715,3,28,903,989,0%
11123,Holroyd,1046,1039,,5903,8,72,,NSW,1774,7,70,945,1065,0%
11124,Holsworthy,5060,1082,,7254,9,88,,NSW,2180,9,86,1027,1121,8%
11125,Homebush (NSW),6197,1035,,5722,7,70,,NSW,1730,7,68,904,1112,0%
11126,Homebush West,5793,995,,4034,5,49,,NSW,1247,5,49,941,1065,0%
11127,Homeleigh,151,966,,2874,4,35,,NSW,904,4,36,966,966,0%
11128,Hopkins Creek,207,917,,1422,2,18,,NSW,441,2,18,917,917,0%
11129,Horningsea Park,3678,1067,,6823,9,83,,NSW,2045,8,80,1003,1114,0%
11130,Hornsby,19881,1049,,6255,8,76,,NSW,1871,8,73,902,1169,0%
11131,Hornsby Heights,6177,1121,,7918,10,96,,NSW,2406,10,94,1082,1153,0%
11132,Horse Station Creek,202,993,,3928,5,48,,NSW,1212,5,48,993,993,0%
11133,Horseshoe Bend,399,858,,542,1,7,,NSW,138,1,6,858,858,0%
11134,Horsfield Bay,527,1068,,6868,9,84,,NSW,2062,9,81,1068,1068,0%
11135,Horsley,7035,1040,,5939,8,72,,NSW,1784,7,70,980,1108,0%
11136,Horsley Park,1935,1007,,4537,6,56,,NSW,1391,6,55,896,1045,0%
11137,Hoskinstown,342,1075,,7073,9,86,,NSW,2125,9,83,1075,1075,0%
11138,Howlong,2556,939,,2026,3,25,,NSW,641,3,26,920,977,0%
11139,Hoxton Park,4206,1007,,4524,6,55,,NSW,1384,6,54,981,1038,0%
11141,Hunters Hill,8995,1129,,8012,10,98,,NSW,2438,10,96,958,1203,6%
11142,Hunterview,2637,1075,,7057,9,86,,NSW,2118,9,83,1039,1114,0%
11143,Huntley (Orange - NSW),305,1080,,7189,9,88,,NSW,2163,9,85,1080,1080,0%
11144,Huntleys Cove,737,1142,,8109,10,99,,NSW,2485,10,97,1142,1142,0%
11145,Huntleys Point,135,1143,,8122,10,99,,NSW,2493,10,98,1143,1143,0%
11146,Huonbrook,305,877,,722,1,9,,NSW,199,1,8,877,877,0%
11147,Hurlstone Park,4694,1023,,5227,7,64,,NSW,1600,7,63,969,1076,0%
11148,Hurstville,26049,989,,3766,5,46,,NSW,1161,5,46,859,1065,0%
11149,Hurstville Grove,2389,1098,,7589,10,92,,NSW,2283,9,90,1084,1115,0%
11150,Huskisson,730,947,,2232,3,28,,NSW,710,3,28,943,952,0%
11151,Hyams Beach,292,1080,,7186,9,88,,NSW,2161,9,85,1080,1080,0%
11152,Hyland Park,443,944,,2124,3,26,,NSW,672,3,27,944,944,0%
11153,Ilarwill,214,941,,2064,3,26,,NSW,653,3,26,941,941,0%
11154,Ilford,303,979,,3361,5,41,,NSW,1042,5,41,979,979,0%
11155,Illawong,7316,1137,,8073,10,98,,NSW,2466,10,97,1060,1176,0%
11156,Iluka (NSW),1699,852,,496,1,7,,NSW,127,1,5,814,878,0%
11157,Ingleburn,13907,959,,2604,4,32,,NSW,812,4,32,564,1068,0%
11158,Ingleside,1118,1102,,7652,10,93,,NSW,2304,9,90,1078,1115,0%
11159,Inverell,11401,907,,1199,2,15,,NSW,371,2,15,643,1070,0%
11160,Invergowrie,750,1044,,6083,8,74,,NSW,1825,8,72,1044,1044,0%
11161,Islington,1807,969,,2966,4,36,,NSW,932,4,37,903,1046,0%
11162,Ivanhoe (NSW),199,799,,251,1,4,,NSW,45,1,2,799,799,0%
11163,Jacks Creek,144,873,,671,1,9,,NSW,181,1,8,873,873,0%
11164,Jamberoo,1532,1085,,7321,9,89,,NSW,2205,9,86,1050,1111,0%
11165,James Creek,218,1006,,4473,6,55,,NSW,1367,6,54,1006,1006,0%
11166,Jamisontown,5236,991,,3847,5,47,,NSW,1184,5,47,884,1047,0%
11167,Jannali,5963,1053,,6386,8,78,,NSW,1905,8,75,939,1118,0%
11168,Jaspers Brush,372,1077,,7137,9,87,,NSW,2147,9,84,1077,1077,0%
11169,Jeir,309,1139,,8092,10,99,,NSW,2478,10,97,1139,1139,0%
11170,Jellat Jellat,209,1026,,5368,7,66,,NSW,1628,7,64,1026,1026,0%
11171,Jemalong,262,1084,,7280,9,89,,NSW,2187,9,86,1084,1084,0%
11172,Jennings,212,866,,610,1,8,,NSW,162,1,7,866,866,0%
11173,Jerangle,224,1041,,5946,8,73,,NSW,1786,7,70,1041,1041,0%
11174,Jeremadra,353,965,,2812,4,35,,NSW,885,4,35,965,965,0%
11175,Jerilderie,1066,944,,2157,3,27,,NSW,684,3,27,850,1076,0%
11176,Jerrabomberra,9426,1163,,8209,10,100,,NSW,2539,10,100,1100,1230,0%
11177,Jerrara,283,1107,,7726,10,94,,NSW,2325,10,91,1107,1107,0%
11178,Jerrys Plains,688,1006,,4477,6,55,,NSW,1371,6,54,981,1035,0%
11179,Jerseyville,136,960,,2653,4,33,,NSW,825,4,33,960,960,0%
11180,Jesmond,2600,890,,893,2,11,,NSW,265,2,11,780,955,0%
11181,Jewells,3124,1007,,4525,6,55,,NSW,1385,6,55,726,1080,0%
11182,Jiggi,335,1000,,4240,6,52,,NSW,1300,6,51,1000,1000,0%
11183,Jilliby,1761,1081,,7221,9,88,,NSW,2170,9,85,1023,1123,0%
11184,Jindabyne,2450,1038,,5853,8,71,,NSW,1758,7,69,982,1097,0%
11185,Jindera,1814,1015,,4872,6,60,,NSW,1504,6,59,978,1080,0%
11186,Jingellic,23,920,,1496,2,19,,NSW,470,2,19,920,920,0%
11187,Johns River,347,909,,1237,2,15,,NSW,384,2,15,909,909,0%
11189,Jugiong,304,1013,,4773,6,58,,NSW,1469,6,58,1013,1013,0%
11190,Junction Hill,1176,991,,3837,5,47,,NSW,1181,5,47,962,1027,0%
11191,Junee,4577,893,,947,2,12,,NSW,284,2,12,839,1084,17%
11192,Kahibah,2085,1008,,4553,6,56,,NSW,1396,6,55,976,1054,0%
11193,Kains Flat,349,977,,3265,4,40,,NSW,1016,4,40,977,977,0%
11194,Kalang,373,958,,2600,4,32,,NSW,810,4,32,958,958,0%
11195,Kalaru,640,1010,,4642,6,57,,NSW,1424,6,56,1010,1010,0%
11196,Kalkite,172,1013,,4780,6,58,,NSW,1471,6,58,1013,1013,0%
11197,Kanahooka,5160,991,,3868,5,47,,NSW,1193,5,47,950,1061,0%
11198,Kandos,1282,816,,309,1,4,,NSW,63,1,3,774,856,0%
11199,Kangaloon,310,1079,,7176,9,87,,NSW,2159,9,85,1079,1079,0%
11200,Kangaroo Creek,258,901,,1098,2,14,,NSW,335,2,14,901,901,0%
11201,Kangaroo Point (NSW),577,1159,,8197,10,100,,NSW,2532,10,99,1159,1159,0%
11202,Kangaroo Valley,842,1033,,5659,7,69,,NSW,1712,7,67,1002,1065,0%
11203,Kangy Angy,317,985,,3602,5,44,,NSW,1110,5,44,985,985,0%
11204,Kanimbla (NSW),262,1043,,6049,8,74,,NSW,1809,8,71,1043,1043,0%
11205,Kanoona,333,1019,,5052,7,62,,NSW,1553,7,61,1019,1019,0%
11206,Kanwal,3880,923,,1556,2,19,,NSW,492,2,20,846,983,0%
11207,Kapooka,338,1089,,7426,10,91,,NSW,2235,9,88,1089,1089,0%
11208,Karabar,8605,1001,,4290,6,53,,NSW,1309,6,52,777,1145,0%
11209,Karangi,534,1017,,4968,7,61,,NSW,1525,6,60,1004,1025,0%
11210,Kareela,3328,1125,,7977,10,97,,NSW,2426,10,95,1102,1143,0%
11211,Kariong,6448,1028,,5462,7,67,,NSW,1659,7,65,960,1071,1%
11212,Karuah,1327,862,,570,1,7,,NSW,151,1,6,642,918,0%
11213,Katoomba,8010,937,,1961,3,24,,NSW,619,3,25,797,1033,0%
11214,Kearns,2756,1039,,5900,8,72,,NSW,1772,7,70,950,1080,0%
11215,Kearsley,740,906,,1185,2,15,,NSW,367,2,15,878,992,0%
11216,Keepit,321,1044,,6066,8,74,,NSW,1817,8,71,1044,1044,0%
11217,Keerrong,378,939,,2020,3,25,,NSW,637,3,25,939,939,0%
11218,Keiraville,3337,1044,,6072,8,74,,NSW,1819,8,71,976,1078,0%
11219,Keith Hall,177,975,,3176,4,39,,NSW,993,4,39,975,975,0%
11220,Kellyville,20325,1144,,8125,10,99,,NSW,2495,10,98,1056,1192,0%
11221,Kellyville Ridge,8342,1161,,8203,10,100,,NSW,2535,10,99,1083,1185,0%
11222,Kelso (NSW),7733,981,,3429,5,42,,NSW,1058,5,42,732,1084,0%
11223,Kembla Grange,221,1078,,7151,9,87,,NSW,2151,9,84,1072,1120,0%
11225,Kemps Creek,2307,993,,3934,5,48,,NSW,1215,5,48,963,1031,0%
11226,Kempsey,391,756,,180,1,3,,NSW,20,1,1,756,756,0%
11227,Kendall,1185,937,,1950,3,24,,NSW,617,3,25,912,974,0%
11228,Kenebri,170,945,,2161,3,27,,NSW,685,3,27,945,945,0%
11229,Kensington (NSW),12780,1074,,7042,9,86,,NSW,2113,9,83,1001,1166,14%
11230,Kenthurst,4880,1133,,8044,10,98,,NSW,2455,10,96,1079,1165,0%
11231,Kentlyn,694,1044,,6063,8,74,,NSW,1816,8,71,1006,1100,0%
11232,Kentucky,324,998,,4162,6,51,,NSW,1279,5,50,998,998,0%
11233,Kerrigundi,429,1056,,6487,8,79,,NSW,1927,8,76,1056,1056,0%
11234,Kew (NSW),651,952,,2418,3,30,,NSW,765,3,30,939,980,0%
11235,Khancoban,452,984,,3546,5,43,,NSW,1090,5,43,896,1069,0%
11236,Kiah,239,935,,1897,3,23,,NSW,602,3,24,935,935,0%
11237,Kiama,6266,1029,,5488,7,67,,NSW,1665,7,65,883,1108,0%
11238,Kiama Downs,4850,1064,,6725,9,82,,NSW,2013,8,79,987,1107,0%
11239,Kiama Heights,897,1069,,6910,9,84,,NSW,2075,9,81,1057,1089,0%
11240,Kianga (NSW),740,939,,2023,3,25,,NSW,640,3,25,929,948,3%
11241,Kielvale,326,1004,,4386,6,54,,NSW,1347,6,53,1004,1004,0%
11242,Kilaben Bay,1341,1071,,6950,9,85,,NSW,2088,9,82,1033,1107,0%
11243,Killabakh,257,996,,4058,5,50,,NSW,1253,5,49,996,996,0%
11244,Killara (NSW),9283,1145,,8134,10,99,,NSW,2498,10,98,1085,1198,0%
11245,Killarney Heights,4459,1150,,8155,10,99,,NSW,2506,10,98,1119,1180,0%
11246,Killarney Vale,6942,925,,1596,2,20,,NSW,505,2,20,809,995,0%
11247,Killawarra (NSW),263,977,,3242,4,40,,NSW,1007,4,40,977,977,0%
11248,Killcare,457,1056,,6465,8,79,,NSW,1923,8,76,1056,1056,0%
11249,Killcare Heights,753,1099,,7609,10,93,,NSW,2288,9,90,1087,1106,0%
11250,Killingworth (NSW),701,1020,,5124,7,63,,NSW,1568,7,62,1018,1023,0%
11251,Kimbriki,119,1023,,5203,7,64,,NSW,1589,7,62,1023,1023,0%
11252,Kinchela,318,902,,1106,2,14,,NSW,340,2,14,902,902,0%
11253,Kincumber,6836,984,,3565,5,44,,NSW,1098,5,43,895,1081,8%
11254,Kincumber South,680,893,,958,2,12,,NSW,288,2,12,893,893,0%
11255,Kindee,295,987,,3695,5,45,,NSW,1137,5,45,987,987,0%
11256,King Creek,1334,1058,,6536,8,80,,NSW,1943,8,76,1050,1064,0%
11257,Kings Langley,9266,1097,,7574,10,92,,NSW,2278,9,89,1023,1133,0%
11258,Kings Park (NSW),3342,1052,,6339,8,77,,NSW,1896,8,74,970,1086,0%
11259,Kings Point,563,962,,2733,4,34,,NSW,856,4,34,962,962,0%
11260,Kingscliff,6403,987,,3687,5,45,,NSW,1135,5,45,885,1145,0%
11261,Kingsford (NSW),14101,1041,,5972,8,73,,NSW,1793,7,70,965,1145,0%
11262,Kingsgrove,11521,1005,,4429,6,54,,NSW,1355,6,53,930,1069,0%
11263,Kingsvale,218,1045,,6103,8,74,,NSW,1830,8,72,1045,1045,0%
11264,Kingswood (Penrith - NSW),9110,916,,1396,2,17,,NSW,432,2,17,793,1057,2%
11265,Kingswood (Tamworth - NSW),1132,1054,,6415,8,78,,NSW,1912,8,75,973,1091,0%
11266,Kioloa,206,920,,1488,2,19,,NSW,466,2,19,920,920,0%
11268,Kirkham,696,1165,,8217,10,100,,NSW,2544,10,100,1142,1176,0%
11269,Kirrawee,8970,1046,,6146,8,75,,NSW,1845,8,72,920,1131,0%
11270,Kirribilli,3665,1089,,7428,10,91,,NSW,2236,9,88,869,1148,0%
11271,Kitchener,528,925,,1616,2,20,,NSW,511,2,20,884,1001,0%
11272,Knockrow,195,1007,,4526,6,55,,NSW,1386,6,55,1007,1007,0%
11273,Kogarah,12751,998,,4140,6,51,,NSW,1271,5,50,927,1085,0%
11274,Kogarah Bay,2061,1079,,7174,9,87,,NSW,2158,9,85,1044,1106,0%
11275,Koolewong,794,1029,,5508,7,67,,NSW,1668,7,66,1025,1039,0%
11276,Koonawarra,3633,842,,420,1,6,,NSW,100,1,4,801,898,0%
11277,Koonorigan,271,1001,,4283,6,52,,NSW,1307,6,51,1001,1001,0%
11278,Kooragang,16,978,,3295,4,40,,NSW,1024,4,40,978,978,0%
11279,Koorainghat,207,963,,2749,4,34,,NSW,864,4,34,963,963,0%
11280,Koorawatha,259,754,,178,1,3,,NSW,18,1,1,754,754,0%
11281,Kooringal (NSW),7296,967,,2884,4,35,,NSW,909,4,36,748,1121,0%
11282,Kootingal,2156,931,,1799,3,22,,NSW,573,3,23,855,1044,0%
11283,Koraleigh,279,937,,1978,3,24,,NSW,624,3,25,937,937,0%
11284,Korora,2225,1045,,6120,8,75,,NSW,1835,8,72,1030,1079,0%
11285,Kosciuszko National Park,764,1040,,5906,8,72,,NSW,1775,7,70,1023,1092,19%
11286,Kotara,3906,1039,,5888,8,72,,NSW,1769,7,69,1010,1082,0%
11287,Kotara South,1145,1019,,5071,7,62,,NSW,1560,7,61,973,1065,0%
11288,Krambach,393,920,,1487,2,19,,NSW,465,2,19,920,920,0%
11290,Kulnura,583,1056,,6486,8,79,,NSW,1926,8,76,1053,1062,0%
11291,Kundabung,552,956,,2528,4,31,,NSW,792,4,31,956,956,0%
11292,Kundle Kundle,325,939,,2021,3,25,,NSW,638,3,25,939,939,0%
11293,Kurmond,877,1061,,6634,9,81,,NSW,1981,8,78,1053,1064,0%
11294,Kurnell,2215,1029,,5501,7,67,,NSW,1667,7,66,1007,1061,0%
11295,Kurraba Point,1700,1154,,8179,10,100,,NSW,2522,10,99,1140,1168,0%
11296,Kurrajong,3129,1092,,7473,10,91,,NSW,2251,9,88,999,1120,0%
11297,Kurrajong Heights,1231,1082,,7258,9,88,,NSW,2181,9,86,1038,1111,0%
11298,Kurrajong Hills,644,1113,,7824,10,95,,NSW,2364,10,93,1100,1126,0%
11299,Kurri Kurri,5773,872,,657,1,8,,NSW,175,1,7,761,953,0%
11300,Kyeemagh,790,1012,,4733,6,58,,NSW,1456,6,57,1010,1013,0%
11301,Kyle Bay,837,1137,,8074,10,98,,NSW,2467,10,97,1127,1145,0%
11302,Kyogle,2548,892,,922,2,12,,NSW,278,2,11,844,979,0%
11303,La Perouse,415,918,,1440,2,18,,NSW,447,2,18,697,980,3%
11304,Lacmalac,121,1052,,6334,8,77,,NSW,1893,8,74,1052,1052,0%
11305,Lade Vale,504,1067,,6842,9,83,,NSW,2050,8,80,1067,1067,0%
11306,Ladysmith,196,993,,3935,5,48,,NSW,1216,5,48,993,993,0%
11307,Laggan,327,1060,,6610,9,81,,NSW,1972,8,77,1060,1060,0%
11308,Lagoon Grass,101,962,,2736,4,34,,NSW,858,4,34,962,962,0%
11309,Laguna,552,1007,,4501,6,55,,NSW,1375,6,54,995,1011,0%
11310,Lake Albert,5872,1051,,6313,8,77,,NSW,1888,8,74,986,1135,0%
11311,Lake Cargelligo,1376,935,,1917,3,24,,NSW,606,3,24,841,1050,0%
11312,Lake Cathie,2998,979,,3343,5,41,,NSW,1035,5,41,902,1059,0%
11313,Lake Conjola,397,946,,2212,3,27,,NSW,704,3,28,946,946,0%
11314,Lake Haven,3380,886,,837,2,11,,NSW,240,1,10,678,959,0%
11315,Lake Heights,3261,900,,1079,2,14,,NSW,327,2,13,861,973,0%
11316,Lake Illawarra,3091,846,,455,1,6,,NSW,112,1,5,794,894,0%
11317,Lake Innes,571,1042,,5997,8,73,,NSW,1802,8,71,1030,1052,0%
11318,Lake Munmorah,4801,944,,2137,3,26,,NSW,678,3,27,894,1019,0%
11319,Lake Tabourie,601,915,,1378,2,17,,NSW,428,2,17,915,915,0%
11320,Lake Wyangan,901,1060,,6608,9,81,,NSW,1970,8,77,1033,1123,0%
11321,Lakelands (NSW),1508,1096,,7554,10,92,,NSW,2272,9,89,1039,1123,0%
11322,Lakemba,15515,871,,650,1,8,,NSW,173,1,7,829,972,0%
11323,Lakesland,406,1060,,6600,9,81,,NSW,1967,8,77,1060,1060,0%
11324,Lakewood (NSW),1314,915,,1381,2,17,,NSW,429,2,17,872,993,0%
11325,Lalalty,262,1043,,6043,8,74,,NSW,1807,8,71,1043,1043,0%
11326,Lalor Park,6992,915,,1373,2,17,,NSW,426,2,17,874,993,0%
11327,Lambs Valley (Singleton - NSW),435,1057,,6520,8,80,,NSW,1937,8,76,1057,1057,0%
11328,Lambton,4999,987,,3700,5,45,,NSW,1138,5,45,750,1142,1%
11329,Lane Cove,9478,1118,,7883,10,96,,NSW,2393,10,94,1037,1179,0%
11330,Lane Cove North,9347,1103,,7676,10,94,,NSW,2309,10,91,1023,1177,0%
11331,Lane Cove West,2241,1127,,7998,10,97,,NSW,2434,10,95,1006,1167,0%
11332,Lanitza,424,870,,640,1,8,,NSW,170,1,7,870,870,0%
11334,Lansdowne (Greater Taree - NSW),635,892,,927,2,12,,NSW,280,2,11,857,940,0%
11336,Lansvale,2432,921,,1511,2,19,,NSW,475,2,19,853,996,0%
11337,Lapstone,912,1099,,7616,10,93,,NSW,2291,9,90,1086,1105,0%
11338,Largs,1355,1061,,6652,9,81,,NSW,1989,8,78,976,1093,0%
